event_id,description,total_cost,paid_by,participants
ed3cb37b-0d51-4a2d-8896-4df2846fa539,Sách và tài liệu chung,383004,Person_14,Person_14;Person_15;Person_8;Person_7;Person_6;Person_19;Person_4;Person_17;Person_18;Person_5;Person_10;Person_16
e20295b2-6046-46a5-8062-433d84c9bc61,Ăn trưa chung,382004,Person_7,Person_18;Person_13;Person_15;Person_8;Person_12;Person_19;Person_7;Person_16;Person_3;Person_6;Person_11;Person_1;Person_4;Person_14
a5a573e4-3fba-4319-9314-c5e5d7211c46,Ăn trưa chung,676000,Person_5,Person_20;Person_18;Person_13;Person_15;Person_12;Person_11;Person_1;Person_17;Person_3;Person_9;Person_10;Person_4;Person_6;Person_2;Person_8;Person_14;Person_7;Person_16;Person_19;Person_5
fd14c26e-a904-4758-9ad9-2c9004dd3770,Đồ dùng sinh hoạt chung,577002,Person_7,Person_8;Person_5;Person_4;Person_15;Person_16;Person_7
7fa89e5b-ad9d-4260-b201-e8b99098af26,Quà tặng chung,1524000,Person_7,Person_11;Person_1;Person_6;Person_9;Person_16;Person_7
87735681-93c4-44e4-9cae-4674c7e8efed,Mua đồ dùng văn phòng,953001,Person_15,Person_18;Person_16;Person_1;Person_15;Person_10;Person_9;Person_4;Person_3;Person_8
a9cd0bed-61a8-4ad0-9dc5-e9afa3660f27,Đi lại chung (taxi/grab),1332996,Person_16,Person_11;Person_3;Person_17;Person_4;Person_20;Person_16;Person_5;Person_8;Person_9;Person_12;Person_2;Person_13
1249b0eb-8577-4209-a9b2-0d0d4e940bc9,Mua đồ dùng văn phòng,1907003,Person_6,Person_17;Person_6;Person_20;Person_19;Person_18;Person_13;Person_8
c5ed6011-f980-4cf8-b0a4-9485a61a3b84,Thực phẩm cho bữa tối chung,242003,Person_4,Person_17;Person_2;Person_12;Person_9;Person_10;Person_16;Person_14;Person_13;Person_7;Person_15;Person_18;Person_4;Person_11;Person_5;Person_3;Person_1;Person_8;Person_19;Person_6
78fa9ae5-152a-49f9-a95b-bb741bc4c50a,Ăn trưa chung,303994,Person_20,Person_2;Person_17;Person_12;Person_20;Person_10;Person_4;Person_9;Person_18;Person_19;Person_8;Person_7;Person_1;Person_14;Person_16;Person_11;Person_13;Person_3
458ad0a2-57e2-437b-9cc4-9b8182ab669d,Tiệc cuối tuần,1616000,Person_13,Person_4;Person_6;Person_1;Person_19;Person_5;Person_8;Person_17;Person_9;Person_11;Person_10;Person_7;Person_18;Person_14;Person_12;Person_20;Person_16;Person_3;Person_2;Person_15;Person_13
5d51a440-1eee-4cd2-9d9a-7aaec792d1bc,Đồ dùng sinh hoạt chung,1213004,Person_12,Person_5;Person_18;Person_17;Person_6;Person_14;Person_16;Person_3;Person_20;Person_12;Person_2;Person_19;Person_9;Person_7
66c0af22-4761-4e88-a57c-124964a1ac80,Ăn trưa chung,720999,Person_8,Person_17;Person_6;Person_8
a2699494-7de0-414d-9afb-ea68a994c086,Đi lại chung (taxi/grab),1964999,Person_6,Person_14;Person_11;Person_9;Person_3;Person_5;Person_17;Person_13;Person_12;Person_18;Person_2;Person_15;Person_10;Person_7;Person_19;Person_1;Person_16;Person_8;Person_20;Person_6
7c9a5665-c887-4baa-89a5-97c979303072,Đồ dùng sinh hoạt chung,1213002,Person_2,Person_19;Person_3;Person_13;Person_16;Person_2;Person_6;Person_12
e69afdd1-2193-4b88-971e-d4d84be7d7f3,Thực phẩm cho bữa tối chung,1283002,Person_6,Person_2;Person_4;Person_13;Person_14;Person_19;Person_6;Person_11
c545cec9-4e20-49d2-9273-4e854c741f84,Tiền điện nước chia sẻ,173000,Person_18,Person_13;Person_18;Person_20;Person_5;Person_12;Person_11;Person_9;Person_17
97b69d56-8ac9-4347-80bd-0ddc3c47d33a,Tiệc cuối tuần,355000,Person_14,Person_18;Person_20;Person_1;Person_8;Person_14;Person_12;Person_19;Person_13
cca064d4-2427-4aa7-81e4-198f9316767e,Vé xem phim,1137006,Person_12,Person_3;Person_20;Person_5;Person_10;Person_17;Person_18;Person_13;Person_15;Person_14;Person_12;Person_7;Person_16;Person_6
232e116e-1039-4128-8ecb-fc89991705f3,Tiền điện nước chia sẻ,131004,Person_3,Person_14;Person_20;Person_5;Person_19;Person_3;Person_18;Person_8;Person_13;Person_1
1aa618e6-fafb-4d01-976e-6cd38cc72c8d,Tiệc cuối tuần,761004,Person_19,Person_3;Person_14;Person_8;Person_20;Person_15;Person_12;Person_19;Person_6;Person_2
5984a8bb-3c2a-4045-b9b8-e4edb63abeb2,Sách và tài liệu chung,573006,Person_11,Person_9;Person_17;Person_6;Person_8;Person_5;Person_18;Person_11;Person_13;Person_4;Person_10;Person_2;Person_19;Person_15;Person_3
2bb7162f-f7a1-4b7e-9e04-2ee5fbd7b7b3,Tiệc cuối tuần,1061000,Person_6,Person_2;Person_20;Person_5;Person_3;Person_13;Person_7;Person_19;Person_6;Person_15;Person_17
b48ea3bd-2e96-46dc-b5a0-9b278ac36b21,Mua đồ dùng văn phòng,1554000,Person_3,Person_9;Person_7;Person_11;Person_3;Person_12;Person_13;Person_15;Person_18;Person_16;Person_5;Person_4;Person_8;Person_19;Person_1;Person_20;Person_10;Person_17;Person_6;Person_14;Person_2
60893311-5e02-4be9-92c1-2770ffcee106,Vé xem phim,1389999,Person_13,Person_3;Person_15;Person_10;Person_9;Person_7;Person_1;Person_4;Person_6;Person_5;Person_12;Person_13;Person_2;Person_8
fce1c2d0-bf67-4d76-8cf2-575c08a9563c,Sách và tài liệu chung,556000,Person_6,Person_6;Person_14;Person_16;Person_18;Person_15
9147fd0f-7e80-466d-8357-8dcd0c87b1b4,Sách và tài liệu chung,580000,Person_18,Person_18;Person_14;Person_20;Person_9;Person_15;Person_10;Person_7;Person_12;Person_3;Person_1;Person_6;Person_8;Person_5;Person_13;Person_17;Person_19
30577542-20cb-430f-81a8-266a7fcc1f5f,Tiền điện nước chia sẻ,560001,Person_13,Person_9;Person_13;Person_12
139aecd2-5180-426a-afbb-47bcb5f65f9e,Tiền điện nước chia sẻ,878997,Person_4,Person_15;Person_18;Person_12;Person_4;Person_1;Person_5;Person_10
879a06f1-dcb9-4914-a4a5-68dd1b19777a,Ăn trưa chung,1953000,Person_20,Person_14;Person_9;Person_15;Person_20;Person_3;Person_19;Person_13
bab35f5a-6c15-4d0d-848a-baa7d4947739,Đăng ký dịch vụ trực tuyến dùng chung,234005,Person_20,Person_11;Person_12;Person_19;Person_4;Person_2;Person_13;Person_9;Person_1;Person_3;Person_14;Person_10;Person_5;Person_16;Person_20;Person_15;Person_8;Person_7
ee0217b3-1f3a-4c1b-a1c2-3b884ecec36b,Hoạt động team building,1754004,Person_1,Person_1;Person_10;Person_2;Person_15;Person_6;Person_4;Person_16;Person_14;Person_7;Person_5;Person_17;Person_3;Person_11;Person_9
614da6e0-e479-4816-a086-31d7b3aaf276,Đồ dùng sinh hoạt chung,1188999,Person_15,Person_15;Person_7;Person_1
3f05fbbf-167c-40dc-bde1-ba45b8b0a244,Đồ ăn vặt cho nhóm,1316003,Person_4,Person_20;Person_6;Person_5;Person_3;Person_19;Person_18;Person_4;Person_11;Person_12;Person_17;Person_10;Person_7;Person_1
a0db1acd-652b-4ec5-a4b1-9867bb24bfb1,Đi lại chung (taxi/grab),422994,Person_9,Person_1;Person_12;Person_17;Person_3;Person_9;Person_19;Person_15;Person_5;Person_7;Person_10;Person_2;Person_14;Person_6
339997ea-9298-474f-a8b7-b5348a41424e,Sách và tài liệu chung,558994,Person_15,Person_3;Person_10;Person_11;Person_15;Person_6;Person_20;Person_18;Person_12;Person_19;Person_13;Person_5;Person_16;Person_17;Person_2;Person_4;Person_9;Person_1
caa97e4f-4766-48b9-8b6e-88f1bc4c2814,Đi lại chung (taxi/grab),1388001,Person_16,Person_16;Person_14;Person_3
35ebdb2f-4de4-4cf9-811a-8c0c263dd7cd,Ăn trưa chung,828002,Person_20,Person_2;Person_1;Person_8;Person_18;Person_12;Person_20;Person_16
5bd4c5b8-9917-421f-9b43-a677a890eb00,Vé xem phim,116004,Person_3,Person_4;Person_5;Person_18;Person_6;Person_10;Person_14;Person_2;Person_7;Person_11;Person_9;Person_1;Person_13;Person_3;Person_12
5834b2c2-52fe-48f7-87f7-766d6074b683,Thiết bị nhỏ cho dự án,182001,Person_17,Person_11;Person_3;Person_17
6a093214-aaad-4cd4-8455-145e4be8b740,Tiền điện nước chia sẻ,1249000,Person_3,Person_9;Person_14;Person_2;Person_16;Person_13;Person_19;Person_3;Person_20;Person_11;Person_17
53968b6b-6c3c-4fde-8003-183246ac7ff4,Cà phê nhóm,1012000,Person_15,Person_17;Person_5;Person_15;Person_9;Person_6;Person_1;Person_12;Person_8;Person_14;Person_2
30439cf7-e9b6-458a-b1ad-7a0f70e187b9,Thiết bị nhỏ cho dự án,98000,Person_14,Person_3;Person_17;Person_20;Person_12;Person_14
0210a3b1-17e3-4bfc-b24b-592f415a48e2,Đăng ký dịch vụ trực tuyến dùng chung,1467000,Person_15,Person_4;Person_1;Person_18;Person_15;Person_8;Person_12;Person_10;Person_9;Person_19
af0108f7-473a-4610-8617-085b5a785c34,Đồ dùng sinh hoạt chung,742000,Person_17,Person_13;Person_17;Person_11;Person_15;Person_6
25dd4e41-a0b2-487a-89f6-90c6ba133920,Quà tặng chung,647000,Person_9,Person_4;Person_15;Person_11;Person_9;Person_18;Person_3;Person_10;Person_20;Person_13;Person_19
9206b06e-72bd-4bbd-974f-e43cad88d33c,Thực phẩm cho bữa tối chung,1473000,Person_5,Person_5;Person_19;Person_12;Person_18;Person_14;Person_16;Person_11;Person_9
3e61b536-3a4a-4ae5-bf1f-7f23d4c2645c,Mua đồ dùng văn phòng,67005,Person_10,Person_4;Person_19;Person_17;Person_7;Person_20;Person_6;Person_15;Person_16;Person_3;Person_1;Person_2;Person_18;Person_10;Person_11;Person_13
7cd880a2-40b1-4c1c-8712-10dbb13503b3,Tiệc cuối tuần,1327000,Person_7,Person_7;Person_13;Person_6;Person_12;Person_20;Person_2;Person_17;Person_18;Person_8;Person_5
dc9248f6-bc70-41c4-9129-fed9f1661831,Tiền điện nước chia sẻ,1891006,Person_9,Person_15;Person_1;Person_19;Person_10;Person_3;Person_11;Person_8;Person_9;Person_13;Person_12;Person_7;Person_2;Person_17
01d53d6c-b25c-41f5-a63d-59a72564d229,Thiết bị nhỏ cho dự án,251001,Person_2,Person_2;Person_3;Person_20;Person_5;Person_8;Person_17;Person_10;Person_6;Person_15
82c76eda-a1b4-4c5b-8cd8-45703cef552d,Sách và tài liệu chung,546000,Person_1,Person_10;Person_12;Person_1;Person_17;Person_13;Person_9;Person_11;Person_7;Person_18;Person_2;Person_8;Person_19;Person_20;Person_5;Person_15;Person_16
514b7c53-7a6a-4fe2-89a6-d5d71447a811,Tiệc cuối tuần,1667004,Person_2,Person_13;Person_15;Person_17;Person_12;Person_6;Person_2;Person_1;Person_20;Person_3;Person_11;Person_10;Person_7
9634b94d-f468-49ef-ac7c-bae66dedf573,Quà tặng chung,1218000,Person_6,Person_18;Person_1;Person_6
6d403b15-8196-4583-bebb-d92dd1d5adbc,Sách và tài liệu chung,351999,Person_19,Person_19;Person_6;Person_3
1546ee62-8101-46a5-bd9b-b629d115e942,Tiền điện nước chia sẻ,1917000,Person_13,Person_19;Person_8;Person_13
cce7a127-4b3d-4179-bfdb-ac24a73d99e6,Tiền điện nước chia sẻ,753996,Person_12,Person_12;Person_1;Person_2;Person_15;Person_10;Person_5;Person_20;Person_9;Person_19;Person_6;Person_16;Person_18;Person_13;Person_4;Person_17;Person_11;Person_3;Person_8;Person_7
72bf562b-4e89-4892-80b9-2b2653b1a72b,Thiết bị nhỏ cho dự án,1022004,Person_6,Person_16;Person_13;Person_2;Person_17;Person_11;Person_3;Person_18;Person_6;Person_8;Person_15;Person_12;Person_10
abdff529-febc-484d-8d13-ba60b47b4d21,Hoạt động team building,922000,Person_14,Person_14;Person_15
9004ab74-262f-4fea-888e-300bba6fe79f,Tiền điện nước chia sẻ,227001,Person_7,Person_13;Person_12;Person_7
7c4d767e-9b9d-4fda-943b-c48086e42a04,Cà phê nhóm,1788000,Person_2,Person_4;Person_2;Person_6
020ec618-4cc8-431d-98f9-048a4f5305ea,Thiết bị nhỏ cho dự án,509000,Person_6,Person_19;Person_6;Person_9;Person_7;Person_3;Person_8;Person_13;Person_14
0f8e0659-084a-4af9-b8cd-922848bc6a36,Quà tặng chung,1623007,Person_5,Person_18;Person_8;Person_19;Person_9;Person_2;Person_4;Person_10;Person_1;Person_6;Person_5;Person_3;Person_14;Person_17;Person_11;Person_7;Person_20;Person_16
6fd1cbbd-935d-4deb-a07c-4b20877e9a22,Đồ dùng sinh hoạt chung,1443000,Person_19,Person_14;Person_6;Person_16;Person_15;Person_20;Person_9;Person_12;Person_2;Person_19;Person_3;Person_5;Person_17;Person_11;Person_4;Person_8;Person_1;Person_10;Person_7;Person_13;Person_18
583b0b12-b2dc-43b5-9006-08ab0828f606,Ăn trưa chung,317996,Person_2,Person_11;Person_12;Person_2;Person_17;Person_10;Person_13;Person_18;Person_8;Person_14;Person_16;Person_5;Person_20;Person_1;Person_15
6958f979-7beb-4a7e-9e16-368d9e103dc0,Quà tặng chung,876996,Person_3,Person_15;Person_9;Person_18;Person_3;Person_2;Person_6;Person_1;Person_10;Person_14
4ea39153-4706-43a3-b756-284f257ea5c5,Tiền điện nước chia sẻ,1724001,Person_14,Person_14;Person_4;Person_11
ae709050-17f8-451d-84fd-7525b3f1e118,Mua đồ dùng văn phòng,751995,Person_13,Person_17;Person_13;Person_15;Person_1;Person_4;Person_2;Person_11;Person_6;Person_18;Person_14;Person_8;Person_20;Person_3;Person_10;Person_7;Person_16;Person_5
f0c31bf4-f63f-456f-9056-6b1fcdf3ef5f,Thực phẩm cho bữa tối chung,752000,Person_6,Person_11;Person_14;Person_9;Person_6;Person_16;Person_15;Person_13;Person_5;Person_19;Person_1
adfed418-b208-475b-9825-0dec327501fb,Tiền điện nước chia sẻ,912000,Person_9,Person_9;Person_4
a84384bc-b898-4b9e-a8eb-a57d7b3efbc3,Tiệc cuối tuần,1192000,Person_1,Person_11;Person_8;Person_10;Person_20;Person_4;Person_6;Person_15;Person_7;Person_3;Person_5;Person_16;Person_19;Person_2;Person_9;Person_13;Person_18;Person_1;Person_14;Person_17;Person_12
2f20b5fe-41bf-4659-b288-21798de79abe,Hoạt động team building,1747000,Person_15,Person_3;Person_6;Person_2;Person_14;Person_1;Person_15;Person_9;Person_19;Person_10;Person_4
59e5da12-1b15-4f99-8cbd-87c3c66348d8,Đi lại chung (taxi/grab),522006,Person_9,Person_7;Person_10;Person_12;Person_3;Person_20;Person_1;Person_15;Person_13;Person_18;Person_4;Person_11;Person_9;Person_6;Person_16;Person_19;Person_2;Person_8;Person_14;Person_5
a417dfa4-d3ab-43ee-a692-c16721143cb8,Cà phê nhóm,357000,Person_19,Person_19;Person_9;Person_16
fadfaabf-509c-4ce8-b1e4-dc185897d0b2,Đồ ăn vặt cho nhóm,632002,Person_11,Person_15;Person_6;Person_9;Person_20;Person_3;Person_11;Person_14;Person_7;Person_2;Person_5;Person_1;Person_16;Person_17;Person_13
055328ed-c33e-4ce0-bbb3-671377a9eb38,Ăn trưa chung,1570998,Person_14,Person_6;Person_15;Person_7;Person_2;Person_18;Person_13;Person_14;Person_16;Person_17;Person_10;Person_3;Person_9;Person_5
037e38b8-40c0-4e61-969d-a06e69521b0f,Đi lại chung (taxi/grab),536998,Person_7,Person_6;Person_18;Person_10;Person_14;Person_7;Person_16;Person_9
35f2ced3-3908-4b13-9aed-027d526a488d,Đồ ăn vặt cho nhóm,523000,Person_7,Person_18;Person_7;Person_13;Person_16
e3e55c65-c1af-46e4-b91e-ccfd239d055d,Thực phẩm cho bữa tối chung,1029000,Person_2,Person_8;Person_2;Person_12;Person_10;Person_13;Person_20
3870600d-eedb-4822-a09c-603dfbfa5ca1,Đăng ký dịch vụ trực tuyến dùng chung,172995,Person_12,Person_18;Person_7;Person_14;Person_8;Person_11;Person_16;Person_5;Person_1;Person_20;Person_4;Person_12;Person_9;Person_17;Person_13;Person_6;Person_15;Person_10;Person_3;Person_19
b2d47cb5-de0d-461b-a7ca-fd7cfd8fdbc5,Hoạt động team building,394002,Person_19,Person_18;Person_14;Person_17;Person_10;Person_6;Person_12;Person_4;Person_19;Person_15
5a724ca0-2b19-4ecc-8f69-67a22cae6f4e,Đi lại chung (taxi/grab),1422000,Person_9,Person_6;Person_11;Person_19;Person_7;Person_5;Person_18;Person_3;Person_4;Person_16;Person_8;Person_15;Person_9
a9faf809-d3e6-43e1-9c2c-add82eb90485,Ăn trưa chung,346001,Person_14,Person_5;Person_6;Person_12;Person_20;Person_14;Person_10;Person_7;Person_9;Person_13;Person_17;Person_15;Person_4;Person_18;Person_1;Person_3;Person_2;Person_19
300c3e9c-f4de-4674-919c-5b3a7cb2e0b0,Đồ dùng sinh hoạt chung,837998,Person_15,Person_14;Person_8;Person_13;Person_20;Person_6;Person_1;Person_17;Person_3;Person_7;Person_15;Person_11;Person_18;Person_16;Person_9
2eae27fa-a5ce-49a5-8b5e-7e72778989ab,Thiết bị nhỏ cho dự án,1963998,Person_18,Person_15;Person_9;Person_4;Person_11;Person_18;Person_6
6745b5d5-16b9-4545-b820-adf5a9c00973,Thiết bị nhỏ cho dự án,1086998,Person_6,Person_11;Person_14;Person_13;Person_15;Person_6;Person_12;Person_20;Person_16;Person_3;Person_9;Person_8
137b45b0-184c-47b9-a93b-13ae78bca4a2,Đồ dùng sinh hoạt chung,1585002,Person_9,Person_1;Person_3;Person_12;Person_18;Person_9;Person_4
b32b6612-96c8-46b1-ab8b-d41a76602bed,Đăng ký dịch vụ trực tuyến dùng chung,1097001,Person_14,Person_3;Person_14;Person_12;Person_11;Person_7;Person_18;Person_10;Person_8;Person_4
2cde3fe6-c5ad-4927-abec-6599b7c4fb4a,Cà phê nhóm,168992,Person_19,Person_19;Person_14;Person_17;Person_5;Person_7;Person_1;Person_20;Person_6;Person_10;Person_18;Person_11;Person_12;Person_13;Person_16;Person_3;Person_8
3767322c-7cbb-43de-85fa-693390cbd283,Sách và tài liệu chung,1115001,Person_17,Person_13;Person_16;Person_9;Person_14;Person_4;Person_1;Person_5;Person_8;Person_17
2e833ab5-4ae0-43c5-90d6-8302aa0f712c,Đi lại chung (taxi/grab),551997,Person_17,Person_14;Person_19;Person_16;Person_9;Person_3;Person_15;Person_6;Person_1;Person_17
0eedeefd-43ef-4cc8-a865-18ec5f38e1b1,Đăng ký dịch vụ trực tuyến dùng chung,128002,Person_14,Person_6;Person_3;Person_7;Person_1;Person_14;Person_10;Person_12;Person_17;Person_13;Person_15;Person_18;Person_5;Person_8;Person_9
dc80efb6-1371-479a-9c7c-c0925a3ad69a,Quà tặng chung,1904004,Person_2,Person_9;Person_5;Person_17;Person_14;Person_15;Person_2;Person_10;Person_6;Person_7;Person_13;Person_11;Person_19
6376b3bc-066e-4eaf-b53d-dcb42e50465c,Quà tặng chung,206000,Person_1,Person_20;Person_10;Person_11;Person_13;Person_17;Person_9;Person_12;Person_18;Person_7;Person_3;Person_4;Person_2;Person_8;Person_19;Person_15;Person_6;Person_14;Person_5;Person_16;Person_1
7f267140-0d5a-4d0d-89bd-154c7d6b27bb,Đăng ký dịch vụ trực tuyến dùng chung,585998,Person_15,Person_20;Person_5;Person_6;Person_15;Person_2;Person_7;Person_1
88034130-feb7-4782-9026-b9e2dd26c6e8,Tiền điện nước chia sẻ,1319994,Person_17,Person_11;Person_10;Person_2;Person_1;Person_12;Person_20;Person_19;Person_15;Person_13;Person_18;Person_7;Person_8;Person_17;Person_3;Person_9;Person_16;Person_14;Person_6
0d49b48c-2a02-46c2-8571-d8522d1411fc,Thiết bị nhỏ cho dự án,971992,Person_2,Person_17;Person_2;Person_1;Person_12;Person_15;Person_13;Person_19;Person_18;Person_7;Person_20;Person_5;Person_9;Person_11;Person_8;Person_10;Person_6;Person_14
e6293c4a-bade-4451-9f4c-eb1719a269bd,Thực phẩm cho bữa tối chung,1764000,Person_10,Person_4;Person_12;Person_19;Person_2;Person_6;Person_10;Person_17;Person_11;Person_9;Person_20;Person_14;Person_13;Person_7;Person_15
27f7f8fd-a490-41ae-9420-ed2b01c0dccd,Vé xem phim,1112004,Person_10,Person_5;Person_10;Person_17;Person_8;Person_6;Person_16;Person_9;Person_20;Person_3;Person_11;Person_15;Person_18
9874b214-5981-4df2-a89d-cbcfeff72d06,Vé xem phim,1309002,Person_13,Person_5;Person_11;Person_13;Person_17;Person_10;Person_12
215e928e-d7b3-4a6c-b804-bde03e88aa6f,Vé xem phim,1973004,Person_7,Person_10;Person_11;Person_12;Person_3;Person_8;Person_7;Person_17;Person_2;Person_18;Person_6;Person_20;Person_1
30befaf6-d55c-4ffe-9bfe-664669e78c30,Hoạt động team building,1701000,Person_19,Person_13;Person_15;Person_10;Person_1;Person_18;Person_4;Person_8;Person_14;Person_9;Person_19;Person_5;Person_17;Person_2;Person_20;Person_11;Person_12;Person_6;Person_16
68b0e432-a5dd-4d32-b077-7d6fd442f4eb,Sách và tài liệu chung,771001,Person_13,Person_17;Person_4;Person_13;Person_18;Person_1;Person_12;Person_10
7ced2403-22db-492c-814d-32d44d76414e,Hoạt động team building,779001,Person_12,Person_12;Person_4;Person_14
2a7951e1-6b91-4cac-8701-1f655b033dab,Thực phẩm cho bữa tối chung,136008,Person_15,Person_7;Person_4;Person_6;Person_14;Person_8;Person_9;Person_5;Person_10;Person_15;Person_12;Person_1;Person_11;Person_17;Person_2;Person_16;Person_19;Person_20;Person_18
e58f2a44-d6d7-4fc7-84a6-d57649f4f4f8,Hoạt động team building,169005,Person_18,Person_16;Person_14;Person_18;Person_1;Person_12;Person_2;Person_10;Person_8;Person_6;Person_17;Person_4;Person_7;Person_9;Person_11;Person_15
3828546f-9e1d-4423-9389-d3f020f402f4,Sách và tài liệu chung,1024000,Person_1,Person_12;Person_1;Person_9;Person_5;Person_4;Person_19;Person_15;Person_13
5462c559-d316-4b02-a9fa-7e2e9656f7df,Vé xem phim,1844007,Person_6,Person_1;Person_3;Person_17;Person_9;Person_11;Person_12;Person_18;Person_5;Person_16;Person_8;Person_4;Person_13;Person_15;Person_14;Person_10;Person_2;Person_6
aab3198b-3517-455f-b19f-3b537c32f5ed,Vé xem phim,690998,Person_18,Person_9;Person_16;Person_8;Person_18;Person_14;Person_20;Person_11;Person_6;Person_17;Person_5;Person_12;Person_19;Person_2;Person_10
aa292143-338b-4728-a7a8-cb53cce700b2,Hoạt động team building,1812996,Person_13,Person_1;Person_2;Person_14;Person_9;Person_12;Person_5;Person_20;Person_8;Person_18;Person_19;Person_16;Person_6;Person_7;Person_17;Person_13;Person_11;Person_3;Person_10
